SAMPID	SMTSD	IndidualID
GTEX-1GMR8-2026-SM-7RHI8	Esophagus - Muscularis	1GMR8
GTEX-1GMR8-2426-SM-7MKH3	Uterus	1GMR8
GTEX-1GMR8-2526-SM-7RHI9	Vagina	1GMR8
GTEX-1GMR8-2926-SM-9KNW5	Colon - Sigmoid	1GMR8
GTEX-1GMR8-3026-SM-9KNVF	Brain - Cortex	1GMR8
GTEX-1GMR8-3126-SM-9WPOR	Pituitary	1GMR8
GTEX-1GMRU-0003-SM-EYYW5	Cells - EBV-transformed lymphocytes	1GMRU
GTEX-1GMRU-0006-SM-AHZ21	Whole Blood	1GMRU
GTEX-1GMRU-0011-R10b-SM-CJI2L	Brain - Frontal Cortex (BA9)	1GMRU
GTEX-1GMRU-0011-R11b-SM-C1YQ4	Brain - Cerebellar Hemisphere	1GMRU
GTEX-1GMRU-0011-R5a-SM-CKZNS	Brain - Caudate (basal ganglia)	1GMRU
GTEX-1GMRU-0011-R6b-SM-A9G3B	Brain - Nucleus accumbens (basal ganglia)	1GMRU
GTEX-1GMRU-0011-R7b-SM-A96TJ	Brain - Putamen (basal ganglia)	1GMRU
GTEX-1GMRU-0126-SM-9YFLV	Skin - Sun Exposed (Lower leg)	1GMRU
GTEX-1GMRU-0226-SM-9YFLW	Adipose - Subcutaneous	1GMRU
GTEX-1GMRU-0326-SM-9WYT6	Muscle - Skeletal	1GMRU
GTEX-1GMRU-0426-SM-7SB95	Nerve - Tibial	1GMRU
GTEX-1GMRU-0526-SM-7PBZE	Artery - Tibial	1GMRU
GTEX-1GMRU-0626-SM-7MKH2	Testis	1GMRU
GTEX-1GMRU-0726-SM-7PBZH	Adipose - Visceral (Omentum)	1GMRU
GTEX-1GMRU-0826-SM-9WYT7	Breast - Mammary Tissue	1GMRU
GTEX-1GMRU-1126-SM-9KNV1	Thyroid	1GMRU
GTEX-1GMRU-1326-SM-9WYUI	Heart - Atrial Appendage	1GMRU
GTEX-1GMRU-1426-SM-9WPPL	Lung	1GMRU
GTEX-1GMRU-1526-SM-9WYT5	Heart - Left Ventricle	1GMRU
GTEX-1GMRU-2126-SM-7P8RA	Skin - Not Sun Exposed (Suprapubic)	1GMRU
GTEX-1GMRU-2526-SM-9WG7T	Stomach	1GMRU
GTEX-1GMRU-2626-SM-9WPPM	Colon - Sigmoid	1GMRU
GTEX-1GMRU-3026-SM-7P8TC	Brain - Cortex	1GMRU
GTEX-1GMRU-3126-SM-7MXVL	Pituitary	1GMRU
GTEX-1GN1U-0006-SM-ARU6G	Whole Blood	1GN1U
GTEX-1GN1U-0011-R10b-SM-CKZNH	Brain - Frontal Cortex (BA9)	1GN1U
GTEX-1GN1U-0011-R1a-SM-CJI25	Brain - Hippocampus	1GN1U
GTEX-1GN1U-0011-R2a-SM-CL53A	Brain - Substantia nigra	1GN1U
GTEX-1GN1U-0011-R5a-SM-9QEIS	Brain - Caudate (basal ganglia)	1GN1U
GTEX-1GN1U-0011-R6a-SM-CKZNO	Brain - Nucleus accumbens (basal ganglia)	1GN1U
GTEX-1GN1U-0011-R8a-SM-CL537	Brain - Hypothalamus	1GN1U
GTEX-1GN1U-0011-R9b-SM-CMKFW	Brain - Spinal cord (cervical c-1)	1GN1U
GTEX-1GN1U-0126-SM-7PBZK	Skin - Sun Exposed (Lower leg)	1GN1U
GTEX-1GN1U-0226-SM-9YFLQ	Adipose - Subcutaneous	1GN1U
GTEX-1GN1U-0326-SM-9MQLT	Nerve - Tibial	1GN1U
GTEX-1GN1U-0426-SM-9MQM9	Artery - Tibial	1GN1U
GTEX-1GN1U-0526-SM-9KNTT	Breast - Mammary Tissue	1GN1U
GTEX-1GN1U-0626-SM-9MQL9	Skin - Not Sun Exposed (Suprapubic)	1GN1U
GTEX-1GN1U-0726-SM-9MQKL	Adipose - Visceral (Omentum)	1GN1U
GTEX-1GN1U-0826-SM-9WPPX	Thyroid	1GN1U
GTEX-1GN1U-0926-SM-9WPPY	Liver	1GN1U
GTEX-1GN1U-1026-SM-9WYUP	Lung	1GN1U
GTEX-1GN1U-1126-SM-9WPPZ	Pancreas	1GN1U
GTEX-1GN1U-1326-SM-9KNTM	Artery - Coronary	1GN1U
GTEX-1GN1U-1426-SM-7P8TF	Heart - Atrial Appendage	1GN1U
GTEX-1GN1U-1626-SM-9MQKP	Artery - Aorta	1GN1U
GTEX-1GN1U-1726-SM-9JGFY	Esophagus - Gastroesophageal Junction	1GN1U
GTEX-1GN1U-1826-SM-9JGH2	Esophagus - Mucosa	1GN1U
GTEX-1GN1U-1926-SM-9KNUW	Esophagus - Muscularis	1GN1U
GTEX-1GN1U-2126-SM-AHZ4J	Kidney - Cortex	1GN1U
GTEX-1GN1U-2226-SM-9MQK1	Muscle - Skeletal	1GN1U
GTEX-1GN1U-2326-SM-9MQK4	Ovary	1GN1U
GTEX-1GN1U-2426-SM-9KNTU	Vagina	1GN1U
GTEX-1GN1U-2526-SM-7MKH4	Uterus	1GN1U
GTEX-1GN1U-3226-SM-7MKH5	Pituitary	1GN1U
GTEX-1GN1V-0006-SM-ADEHD	Whole Blood	1GN1V
GTEX-1GN1V-0011-R10a-SM-CKZNU	Brain - Frontal Cortex (BA9)	1GN1V
GTEX-1GN1V-0011-R8a-SM-CKZNV	Brain - Hypothalamus	1GN1V
GTEX-1GN1V-0126-SM-9WPOS	Skin - Sun Exposed (Lower leg)	1GN1V
GTEX-1GN1V-0226-SM-9WYTN	Adipose - Subcutaneous	1GN1V
GTEX-1GN1V-0326-SM-9WYTO	Muscle - Skeletal	1GN1V
GTEX-1GN1V-0526-SM-9MQLQ	Nerve - Tibial	1GN1V
GTEX-1GN1V-0626-SM-7P8QU	Thyroid	1GN1V
GTEX-1GN1V-0826-SM-9KNU6	Heart - Left Ventricle	1GN1V
GTEX-1GN1V-1026-SM-CNPPS	Heart - Atrial Appendage	1GN1V
GTEX-1GN1V-1626-SM-7PBZF	Adrenal Gland	1GN1V
